8439.575319,-1849.958454,100.0,1.0,9114.793229,1040.032093,100.0,1.0,8809.173745,-2057.150295,100.0,1.0,9276.256268,7114.30246,100.0,1.0,9069.552749,6350.649992,100.0,1.0,8887.578033,11.521901,100.0,1.0,8246.526387,3834.658026,100.0,1.0,9060.114331,4267.043793,100.0,1.0,0.0,
7582.012774,-2681.255048,100.0,1.0,8274.619817,1722.265877,100.0,1.0,9539.914035,-1957.440493,100.0,1.0,6549.18228,7084.086196,100.0,1.0,9065.99298,6298.525734,100.0,1.0,8049.052785,516.192625,100.0,1.0,7888.583364,2371.310638,100.0,1.0,7543.934589,3355.458345,100.0,1.0,0.0,
7709.491872,-2681.327565,100.0,1.0,8487.913576,2669.599956,100.0,1.0,9464.780237,-3808.966779,100.0,1.0,3549.291563,7058.403547,100.0,1.0,9149.777399,4830.33353,100.0,1.0,6441.660727,375.278566,100.0,1.0,7305.852093,3484.782552,100.0,1.0,8914.737843,4034.770237,100.0,1.0,0.0,
6154.046187,-2697.93727,100.0,1.0,9166.265787,2585.861952,100.0,1.0,8914.955176,-2760.71369,100.0,1.0,548.504181,7032.713222,100.0,1.0,8709.216349,5222.591663,100.0,1.0,5505.442039,722.45895,100.0,1.0,6043.181076,2568.477252,100.0,1.0,8749.006423,3715.315843,100.0,1.0,0.0,
4518.794284,-2525.273278,100.0,1.0,8281.796965,2255.266339,100.0,1.0,9313.880362,-2794.157896,100.0,1.0,-2451.741632,7007.027533,100.0,1.0,8075.151262,6542.516773,100.0,1.0,5610.154018,131.276647,100.0,1.0,4876.901709,2004.677289,100.0,1.0,8283.076721,5509.554932,100.0,1.0,0.0,
4063.027549,-1546.179813,100.0,1.0,8647.261385,1889.904875,100.0,1.0,8700.190372,-1393.330388,100.0,1.0,-3306.283605,6074.996406,100.0,1.0,7550.028301,6500.065371,100.0,1.0,4992.152779,910.628008,100.0,1.0,4059.697774,1222.453738,100.0,1.0,8425.638238,4638.827443,100.0,1.0,0.0,
4221.157929,-428.110338,100.0,1.0,9536.833847,2903.168963,100.0,1.0,8802.492867,-1664.717234,100.0,1.0,-3341.550021,5475.49153,100.0,1.0,7750.402721,6608.111977,100.0,1.0,4904.724511,710.475688,100.0,1.0,4474.269346,1366.439639,100.0,1.0,8548.139354,5019.67446,100.0,1.0,0.0,
4696.465723,125.109913,100.0,1.0,9447.474174,1810.313137,100.0,1.0,8621.373257,-349.91676,100.0,1.0,-3341.550021,5475.49153,100.0,1.0,7745.688767,6637.620018,100.0,1.0,4731.628096,1907.380622,100.0,1.0,3754.348021,977.521827,100.0,1.0,8835.586879,4444.546262,100.0,1.0,0.0,
5793.047313,-183.370795,100.0,1.0,8884.576455,1679.036911,100.0,1.0,9130.242863,-1709.871929,100.0,1.0,-3341.550021,5475.49153,100.0,1.0,8781.752288,6343.198201,100.0,1.0,4447.658809,1084.58068,100.0,1.0,4440.994127,357.718873,100.0,1.0,8097.164057,4307.806315,100.0,1.0,0.0,
6512.728118,-520.452118,100.0,1.0,9577.454862,3261.164491,100.0,1.0,9135.054327,-2750.690493,100.0,1.0,-3341.550021,5475.49153,100.0,1.0,6930.501674,6404.451421,100.0,1.0,3924.720337,2217.117068,100.0,1.0,4898.319167,819.295548,100.0,1.0,8283.994975,4481.174374,100.0,1.0,0.0,
